,X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..,X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..,X2.3.dihydroxyisovalerate,X2.acetamidophenol.sulfate,carotene.diol..2.,ceramide..d18.1.17.0..d17.1.18.0..,phosphocholine,decanoylcarnitine..C10.,docosadioate..C22.DC.,ergothioneine,gamma.glutamylhistidine,glycerol.3.phosphate,glycolithocholate.sulfate.,homostachydrine.,hypotaurine,hypoxanthine,imidazole.lactate,mannitol.sorbitol,N6.carboxymethyllysine,N.acetylcarnosine,N.acetylhistidine,N.formylphenylalanine,nicotinamide,palmitoyl.arachidonoyl.glycerol..16.0.20.4...2..,perfluorooctanesulfonate..PFOS.,phenol.sulfate,pseudouridine,retinol..Vitamin.A.,sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..,sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.,sphingomyelin..d18.2.14.0..d18.1.14.1..,stearoyl.sphingomyelin..d18.1.18.0.,X...12100,X...12729,X...17010,X...18899,X...21258,X...21364,X...24435,Osteocalcin,R.spondin.3,Follistatin.related.protein.1,Low.density.lipoprotein.receptor,Interleukin.1.receptor.type.2,Metalloproteinase.inhibitor.2,Angiopoietin.2,Macrophage.mannose.receptor.1,Epidermal.growth.factor.receptor,Ciliary.neurotrophic.factor.receptor.subunit.alpha,Stromelysin.1,Secreted.frizzled.related.protein.3,Complement.component.C7,Artemin,Growth.hormone.receptor,Vitamin.K.dependent.protein.C,Complement.component.C9,Galectin.3,Granulysin,Low.affinity.immunoglobulin.epsilon.Fc.receptor,Insulin.like.growth.factor.binding.protein.7,RGM.domain.family.member.B,Thrombospondin.2,Bone.morphogenetic.protein.1,Carbonic.anhydrase.6,Chordin.like.protein.1,Renin,Brevican.core.protein,Stromal.cell.derived.factor.1,Angiopoietin.related.protein.4,Plasma.kallikrein,Alcohol.dehydrogenase..NADP....,Spondin.1,Growth.differentiation.factor.15,Carbohydrate.sulfotransferase.15,Macrophage.metalloelastase,Adhesion.G.protein.coupled.receptor.E2,Alpha..1.3..fucosyltransferase.5,Afamin,Galectin.3.binding.protein,Peroxiredoxin.6,CD83.antigen,Killer.cell.immunoglobulin.like.receptor.2DL4,Interleukin.27.receptor.subunit.alpha,Eotaxin,Troponin.T,Troponin.I..skeletal..fast.twitch,RGMA,LRP1B,N.terminal.pro.BNP,RSPO4,QORL1
Metalloproteinase.inhibitor.2,0.17658025069878,0.211874218271454,0.16425463356929,0.228014776547309,0.209077388579401,0.285471747368367,0.365357464170845,0.176778721216184,0.168569353883461,0.361460438390881,0.292414103650566,0.180306200018037,0.261859446374003,0.237960351976864,0.232571588717474,0.22402114340862,0.24785724787993,0.203019530261498,0.239017987455342,0.254567415347042,0.177088604475853,0.185080717340342,0.307950244976906,0.159905394887809,0.240347179433247,0.296694523709827,0.187533941804649,0.177097595047818,0.171558229426862,0.192862920840304,0.181528146776242,0.150445267209353,0.194827097874769,0.254680572260038,0.214677775593135,0.282212176394493,0.157735775065683,0.210344196955243,0.204664058583393,0.170508812627789,0.195964100907578,0.187096196552251,0.244157707940325,0.177641549754913,0.0,0.301694318471216,0.263139180384279,0.176176955541842,0.192653406067236,0.175585907414213,0.320990034405686,0.461257204577715,0.180743940276112,0.173674306904122,0.166864413252679,0.277463457389379,0.212877261659234,0.19605800244721,0.227938257329584,0.29717428437565,0.212196411714709,0.208543968509753,0.239795928662659,0.201768453620953,0.279746472364044,0.383698152483333,0.213668814086086,0.215313613938586,0.182185077127322,0.163970836383664,0.166235209107074,0.254946868915804,0.183640700113533,0.287022542599167,0.361739611806028,0.261864973031625,0.319866586662715,0.178374567990876,0.166872162303392,0.221470364473534,0.228189732478702,0.166583869776089,0.190156889623874,0.257367832787214,0.447999793087892,0.256073896472288,0.166898555841652,0.165073818534922,0.203080222477804,0.322403912138476,0.181771181449697
Angiopoietin.2,0.231938049962312,0.251779460858213,0.219640086492293,0.269978169596615,0.287509262922967,0.362420546292186,0.457477180092063,0.214772060472924,0.22188818669172,0.484663085761125,0.36900997831251,0.224564815455408,0.327693336483956,0.330983362558858,0.317181822608877,0.312027988809768,0.340906005740813,0.275594041469204,0.342140899447401,0.33525223867553,0.21698064317415,0.233419196048046,0.36949474807872,0.237036795525355,0.307558504807502,0.426916726144102,0.241505649758195,0.222992745841665,0.227906036982867,0.238915718858916,0.240832097987808,0.23423888764817,0.257054120737164,0.336791176715451,0.294817577622794,0.358009413899298,0.228933883096072,0.283136441530866,0.251118519842624,0.213998667864108,0.303538139948249,0.254336840358104,0.344583818976123,0.253804186082207,0.301694318471216,0.0,0.328779080941044,0.234973181568283,0.254491996190855,0.263452719038906,0.401469126551806,0.620449778546788,0.232139695113819,0.244857726106433,0.223295034546378,0.366885739848142,0.285406330893864,0.261690737692383,0.288740648224045,0.386865901795867,0.283796175870322,0.271910826061827,0.317350406562734,0.29352869310682,0.344110052466301,0.472899943714056,0.299629167418708,0.299441765758172,0.246875436512312,0.231453857152286,0.245101125322559,0.313049054211811,0.210978897355082,0.340402287225867,0.4777726594821,0.300946105185615,0.480370527100073,0.249900902777459,0.225594399524326,0.294660674938569,0.293176431228902,0.2228658552975,0.240554270608857,0.350591472265485,0.628904472833331,0.373891824135687,0.229301576505519,0.236212171936069,0.282157807306791,0.391070465659191,0.244225857605058
Macrophage.mannose.receptor.1,0.207929397698129,0.231189361853666,0.184082609891209,0.26026140917296,0.222052493677364,0.329681613516413,0.418067248410477,0.181163102605389,0.191573218148626,0.449997165966665,0.306101082911309,0.184759585110088,0.288835642836773,0.278785377568366,0.264397564836777,0.256134124159421,0.277711032844231,0.235443551151977,0.286576527234466,0.272282624338081,0.18227679774554,0.218372464166545,0.337370234400909,0.18776232960782,0.259300629755175,0.309803292860844,0.2028435340633,0.209357690782447,0.178784477694787,0.225247358879785,0.201142017980596,0.183748198658017,0.219956962106792,0.293171603445216,0.231995618084976,0.319157031582643,0.173664243689464,0.204496166021314,0.212486952110857,0.186967824435797,0.238046103516297,0.227755005534631,0.262350199094857,0.197645692762328,0.263139180384279,0.328779080941044,0.0,0.202876337003069,0.213631310977395,0.207668103382287,0.364289300735396,0.55265285409205,0.202121963243756,0.203081254308671,0.194920637460214,0.328387979424001,0.231013150115998,0.199562933771859,0.27179588940909,0.347353007352865,0.227415989918555,0.235836676014373,0.253866703446144,0.253061799750229,0.32909709317271,0.402717875099229,0.246337464148763,0.258135246613185,0.217614901734286,0.183115286704402,0.194229534309242,0.271480627002307,0.185803463350492,0.313498547767449,0.410972504131088,0.280178242459505,0.396637900529176,0.195690855128426,0.194625660638867,0.238254837994279,0.281121180802588,0.200547351744004,0.2143572548859,0.278702276421074,0.488101908865134,0.273116874056891,0.191934848074984,0.180702393296718,0.214863463557722,0.350078928763328,0.224357580183347
Epidermal.growth.factor.receptor,0.137046467719657,0.17582498711801,0.125689408248438,0.17245968806527,0.165478548504953,0.219788151305472,0.274523183482466,0.144947084600794,0.13161853494563,0.268302851345511,0.215841281652905,0.133572656506794,0.201315701850093,0.18843218910704,0.189850814389474,0.169332248030832,0.196960030759652,0.167290219677783,0.179337559811575,0.189665742367059,0.133878419697625,0.144920592063772,0.251867177661261,0.136511370539671,0.184919465731392,0.261604058578394,0.137781729830692,0.138238855014094,0.134106016790703,0.15197923221958,0.143092956425894,0.136051725952809,0.155943649036286,0.220028076258003,0.168074091416516,0.217576249868914,0.135388148195277,0.161317988322964,0.150466529014923,0.140608194420345,0.177885267454257,0.154521479815271,0.209447889377845,0.140130675879601,0.176176955541842,0.234973181568283,0.202876337003069,0.0,0.148676934385315,0.147598421685193,0.247074210377405,0.365987619923149,0.142710900374085,0.145798103163443,0.121517701046758,0.217202565921581,0.167356501044807,0.166339415337372,0.194148582123345,0.243660049143386,0.17397248899723,0.164936834171454,0.192935765090355,0.17669504083228,0.199615083937224,0.294192553225682,0.166784991644126,0.174761415326163,0.14383129337196,0.125962963894067,0.135474638253911,0.195382708921499,0.132607774497131,0.226855650113895,0.290617954683777,0.172801088069957,0.276458671545541,0.126992860197553,0.137023460417046,0.174739079209123,0.191996187990182,0.127173437152513,0.138040487408869,0.184338808564522,0.381968259900306,0.183286498763736,0.117067897443183,0.124245964766108,0.157610617314166,0.285710759168759,0.149340702014377
Ciliary.neurotrophic.factor.receptor.subunit.alpha,0.149547517517465,0.179620313124241,0.14099677717542,0.179479098024677,0.183891342820362,0.24426165260401,0.321402299486961,0.142806648447346,0.152982678156447,0.303993056207068,0.236204738857631,0.158480506195763,0.215892823167699,0.201851089014104,0.219215268301181,0.18373453429154,0.22372052698076,0.166265938296877,0.208372354532215,0.205597633561825,0.142205847860999,0.157926105453623,0.272884638238636,0.146441144619345,0.203332416130938,0.286140123342989,0.160302888482846,0.144229440610759,0.146809311551123,0.157631922086503,0.148748303638558,0.154961557121334,0.157968087440731,0.21233024183502,0.185077164915221,0.229737869581883,0.145056407029544,0.182026315939993,0.174739168708084,0.152728941025132,0.205275091174932,0.177410306190758,0.209266666301085,0.158067470982956,0.192653406067236,0.254491996190855,0.213631310977395,0.148676934385315,0.0,0.156902948614701,0.275752494131666,0.392983447566611,0.154223373639857,0.150355085784597,0.143850947695961,0.238959403379444,0.186894959539446,0.181240118714061,0.202392424881977,0.285210550990919,0.148120394851414,0.17638864439868,0.207424552630264,0.197265646516103,0.2252738466485,0.300601746640592,0.187756369966404,0.188050565396049,0.167098155536514,0.133284004258724,0.149018077554876,0.236681179208499,0.158919932267198,0.250162410079295,0.327101132251723,0.188541914566766,0.307949173467444,0.147260177536128,0.156701476543872,0.170627600080764,0.208552518695015,0.149627745599099,0.158719894600666,0.214142860730955,0.414458355883095,0.214961117410501,0.142461220124377,0.148523744298655,0.188778534354812,0.28163386535055,0.15850540555031
Stromelysin.1,0.155587400180044,0.173797027673712,0.154495293916462,0.185350932436563,0.165712591722521,0.234151938467308,0.323687307626187,0.130015628608853,0.143071138158418,0.308474138495119,0.231304349044388,0.139996463576848,0.208938584168178,0.21114993981702,0.213208884614168,0.182251192202952,0.217972906213977,0.163869757798596,0.207204933110806,0.229925045575946,0.133259044877574,0.152429871233357,0.246408782499538,0.147487307484397,0.193935849053234,0.278016559466058,0.150698295931733,0.145328519057477,0.13723137293497,0.148476448676791,0.139272138060327,0.15094914507706,0.167950079033874,0.203437465581364,0.180816860909092,0.215878823850878,0.152093149906262,0.174717758827016,0.158224648420362,0.140432049418554,0.194947356384425,0.15532247312887,0.208381956956279,0.157912270158001,0.175585907414213,0.263452719038906,0.207668103382287,0.147598421685193,0.156902948614701,0.0,0.243207069347734,0.390758460111324,0.142554023038785,0.140898635038032,0.146560685113404,0.211605803781837,0.187043682328271,0.168725049244459,0.188902928350188,0.246867006283106,0.179692163840315,0.180364009600889,0.176853032777716,0.191584849618986,0.203863611561672,0.308941506567777,0.190284701193922,0.177651253095633,0.160831601878122,0.13473855670627,0.140004175629232,0.222553679447764,0.16251549188572,0.224494406777413,0.313035368362125,0.179942434521513,0.296479546696534,0.149316452737225,0.144490282004908,0.186393860859502,0.192031154260329,0.134627192797498,0.155616822599272,0.210566652158679,0.411320241153647,0.218274597579319,0.133536678114438,0.150631600173927,0.182532159259884,0.260381614751102,0.16328716917157
Secreted.frizzled.related.protein.3,0.232141362255405,0.28461907276512,0.221813571003906,0.307931788717735,0.29207307499008,0.38805641001243,0.512390493142483,0.238506445380668,0.258240291230204,0.467388122644411,0.384353123207461,0.242503265168532,0.354343824976673,0.32220037310849,0.341942801986154,0.301937869230518,0.345476100845495,0.287757761369271,0.35642485278282,0.334412429733317,0.243867918696116,0.26239410188499,0.409694044138425,0.235286598420657,0.331213913753146,0.423768047162092,0.251643771866587,0.246045531748578,0.223196698002363,0.253291928354054,0.243321125987053,0.244727943858786,0.267684388958613,0.349679119390517,0.290239417083495,0.357872127227916,0.235234834176227,0.27874997974138,0.272223897015195,0.23617206370097,0.304169101970253,0.26618375852199,0.353915980229525,0.242288311664029,0.320990034405686,0.401469126551806,0.364289300735396,0.247074210377405,0.275752494131666,0.243207069347734,0.0,0.651730006306601,0.238351856098652,0.236372303145075,0.226442551034829,0.366662917245401,0.295048810129788,0.255232304364277,0.334086282694946,0.433991487832023,0.261839063844526,0.268116090759393,0.323045474011433,0.288593491143425,0.361225132451554,0.528788705447388,0.290388983716819,0.301091904774828,0.256257176058151,0.248313592495455,0.230339123940599,0.340763140566694,0.230461946766788,0.379552218142811,0.50845646363714,0.317150389733971,0.45184850920871,0.245420564159813,0.234459684542585,0.284636894213236,0.317356996126124,0.232024874519764,0.258155075518255,0.35949314061056,0.658321269029832,0.333622086748973,0.239853869283365,0.242758406944283,0.276733962238071,0.493329397545254,0.266031441892997
Complement.component.C7,0.384446624962233,0.452732100356977,0.383963135152664,0.485567840830227,0.452887530928854,0.58687252389764,0.780563716225029,0.385630341286865,0.406096165085249,0.776970771754351,0.59518337522049,0.385253351184489,0.527579856849983,0.526890977933689,0.520827217182173,0.474058743733307,0.566743818580173,0.436312223679398,0.538692386677549,0.564441462470837,0.37625305598233,0.390082145797843,0.641811625099971,0.354671721796011,0.485296358029433,0.677163892615573,0.372209967325976,0.349840566024858,0.3734533666074,0.393685587459429,0.384355449969897,0.359491219313127,0.411661548257353,0.536321263650835,0.451344810261052,0.575110871897529,0.366875753758985,0.414430527518392,0.384546856425903,0.352763914310348,0.461745910165445,0.410568597868096,0.55289214402718,0.38951033599664,0.461257204577715,0.620449778546788,0.55265285409205,0.365987619923149,0.392983447566611,0.390758460111324,0.651730006306601,0.0,0.368176223289735,0.365732057495741,0.359283177623126,0.546908593563306,0.440368549961106,0.422240861055172,0.501736343637741,0.679611124077246,0.427324115586387,0.389085631188191,0.503985035297907,0.468122210887193,0.561415019454862,0.76110813310559,0.464678165671474,0.517897855962324,0.381269848951517,0.371119069182042,0.37721481473637,0.558347435662637,0.348195329504752,0.59328712705118,0.805286858522379,0.481836755594515,0.748409351439523,0.373316590362087,0.367679425795727,0.472076569434337,0.50510187395172,0.381938685103658,0.406404047966692,0.566460562305396,1.0,0.490024186835583,0.360625238845829,0.376602121209593,0.435216323891638,0.713906069230425,0.41779732283592
Artemin,0.145026687849706,0.173426444406823,0.129835002926884,0.167971535284525,0.153822703185851,0.216777364501609,0.282512996329826,0.133048367997912,0.134590817117544,0.267011025899273,0.210102160095452,0.13532048609457,0.206559468326991,0.189701378632292,0.199367006682076,0.178467840918435,0.210409115639663,0.149955390023533,0.184783393365425,0.20434515565573,0.135597884764326,0.14776499316248,0.234464527327841,0.136348145036324,0.188200909305442,0.249963784237888,0.143736053580115,0.137933566614246,0.135586020095096,0.145048811616409,0.140280729611366,0.13068179660478,0.151804138131777,0.207204189579149,0.16736861006691,0.223142795455568,0.139362715171661,0.171205769400483,0.1533978758591,0.133021114151602,0.165751966309356,0.141122622051251,0.195490378914718,0.141734065971368,0.180743940276112,0.232139695113819,0.202121963243756,0.142710900374085,0.154223373639857,0.142554023038785,0.238351856098652,0.368176223289735,0.0,0.137790951870403,0.131362636280371,0.232772263826822,0.161982404401774,0.155065024639628,0.181581979727594,0.250963761477518,0.163148197860053,0.162579468712327,0.182391305583254,0.165048200166497,0.203361995869895,0.299784194769817,0.171053830484042,0.178848191555009,0.148900310640653,0.13588287612273,0.13874439324633,0.220588109812071,0.139242184825366,0.219011740489237,0.291379324613327,0.188027741210084,0.269297351454337,0.13272396536308,0.128466887822506,0.172781127952541,0.177091768569402,0.132879140849996,0.139316129609659,0.197703438343244,0.364695094582983,0.18825079980304,0.124026411756166,0.132886520015808,0.163971389382031,0.254710103650395,0.138619674742581
Growth.hormone.receptor,0.132569077986666,0.15914038716509,0.124595366856755,0.172489245178214,0.160956000660271,0.204796792070629,0.264049863723034,0.137786836539321,0.124177808151858,0.251579130204168,0.215924294716855,0.13049948870083,0.191207569570313,0.193713973666665,0.18826974868014,0.179335046615105,0.18989197678988,0.172748607004802,0.199887851969741,0.191284582728399,0.125537427892791,0.148832963476799,0.227624817744102,0.134353532070024,0.187068060818033,0.240810874615099,0.142474088987933,0.135796596210413,0.13361820239239,0.137291503991037,0.13849666272994,0.140148643335892,0.153107542967475,0.199745528531083,0.156414966084024,0.214245623417938,0.126196544389311,0.162483661060854,0.147827031020192,0.132174328976762,0.170962025590186,0.147420097193949,0.193912415504695,0.139758604551345,0.173674306904122,0.244857726106433,0.203081254308671,0.145798103163443,0.150355085784597,0.140898635038032,0.236372303145075,0.365732057495741,0.137790951870403,0.0,0.13458494705402,0.210910834196768,0.16031778834518,0.154078394397384,0.183555992674939,0.245035567859681,0.153595785933234,0.162800998717215,0.192716015490141,0.178660671922349,0.201593928892166,0.283324603282174,0.155432175796074,0.168920462030454,0.142571855991903,0.127043143077539,0.131968258798614,0.194410256955093,0.128502604041681,0.226171287036669,0.271515016912926,0.180399209326446,0.26235850345808,0.124892361637482,0.128052413003565,0.173850684384712,0.18128419393889,0.137868635045624,0.14453987017333,0.187015405574925,0.371860215793517,0.196006973244956,0.126375927540351,0.125748297212084,0.157409504268351,0.259092384586059,0.147557507839374
Vitamin.K.dependent.protein.C,0.12464860770158,0.155209418705774,0.131066050709901,0.170685467146554,0.145827936461849,0.207154971210886,0.288273521658784,0.115773445589897,0.138077425105073,0.261520421618811,0.201778643005516,0.132305976671749,0.187450355285297,0.170782730673988,0.187603533009668,0.156002607122492,0.191662952707007,0.145126981970978,0.184658599303306,0.184154818325541,0.117038927025367,0.137090364427582,0.219440737010158,0.118503268260306,0.173215250222807,0.23829465990665,0.132140335087335,0.126009371843002,0.121939368481141,0.143061987703057,0.135281363928504,0.114123547031745,0.139026722606672,0.171454230379657,0.16526699321688,0.181824397268914,0.137472306037871,0.154868365005931,0.143381248924256,0.126569604816675,0.166440064581856,0.137173488514141,0.172935968539382,0.126128888030408,0.166864413252679,0.223295034546378,0.194920637460214,0.121517701046758,0.143850947695961,0.146560685113404,0.226442551034829,0.359283177623126,0.131362636280371,0.13458494705402,0.0,0.190388286077215,0.158712950345845,0.135990077353642,0.16408984658999,0.231253552758413,0.149324050653889,0.160589997527119,0.159644520153896,0.160204714479785,0.192573057497452,0.251695981095966,0.16167466570898,0.164657274319293,0.138383739420976,0.127241314639951,0.122305902200533,0.210356372687271,0.129700810287836,0.210324145200108,0.257942817757134,0.178585566963636,0.252930159855319,0.133499255708155,0.132380023622997,0.158457443266761,0.177155509242427,0.131632406027146,0.133770103086492,0.183354267173709,0.346967042224462,0.193180034690254,0.119883793466845,0.129473814163915,0.146814701443028,0.239961368906031,0.1297978983122
Complement.component.C9,0.211997981390972,0.259324960921956,0.183864752785188,0.272871816623927,0.258810388379578,0.359082639277584,0.424420125487823,0.200610230930296,0.205715743925755,0.423300589848701,0.335417216157643,0.213983004177135,0.306815803372263,0.296151731867183,0.300292413940429,0.28286329044376,0.320854236287735,0.242235651955687,0.287364686948539,0.302002745394897,0.213485961026427,0.238533730102154,0.379736803074602,0.215020786709398,0.305508833699308,0.39288531049578,0.2333750670455,0.197873498753807,0.221265317636718,0.229313452826634,0.196357745296352,0.197829694327212,0.238604540802151,0.322260513746057,0.249169917379263,0.333646389428853,0.200028359732705,0.247344855367413,0.250546278612141,0.201793419724033,0.275331811023073,0.231321830747281,0.327277408131306,0.220023125585466,0.277463457389379,0.366885739848142,0.328387979424001,0.217202565921581,0.238959403379444,0.211605803781837,0.366662917245401,0.546908593563306,0.232772263826822,0.210910834196768,0.190388286077215,0.0,0.24657335372202,0.223385550870263,0.293631788873741,0.382112193579644,0.227743504771551,0.259953161220734,0.325194500997528,0.27231900219113,0.309380303004345,0.483336979972366,0.258416959526132,0.295422429110018,0.231255078842727,0.212607861412331,0.207398278365786,0.303691557574826,0.22108776681591,0.314700222871487,0.418195764047606,0.305416542247445,0.446500929795015,0.223357047475665,0.206243947910894,0.258938141975512,0.29054653488316,0.198204729864225,0.218154177501905,0.314941823165881,0.577059893843873,0.313535339391394,0.210792141068084,0.203230095897896,0.252888765952976,0.393707767145377,0.22091952286269
Galectin.3,0.169179534954971,0.190650087720494,0.16304060250809,0.200506474142187,0.186811130884793,0.272133751543689,0.325333922372965,0.1590157456246,0.172078071890176,0.329985270763452,0.26721352148197,0.160233613313687,0.256450908584927,0.231159866942807,0.245144327624463,0.205190151085739,0.228569737600261,0.201280594176909,0.22838251970094,0.23673236784109,0.155981665111983,0.171582053790308,0.288694315684225,0.164668958895638,0.224472317377334,0.301705036006056,0.167065153206129,0.17555273068112,0.156792227944795,0.163718917960585,0.159433591134639,0.169796822937116,0.193058825763368,0.231287457145003,0.208175351829547,0.24933056484621,0.165802895874945,0.190732760388055,0.1805887961597,0.160935570185679,0.203921689365994,0.177871741488166,0.238441574666644,0.171722593265227,0.212877261659234,0.285406330893864,0.231013150115998,0.167356501044807,0.186894959539446,0.187043682328271,0.295048810129788,0.440368549961106,0.161982404401774,0.16031778834518,0.158712950345845,0.24657335372202,0.0,0.190134450417928,0.21672742196322,0.293264115298508,0.184060770314352,0.204689872760083,0.218562002007211,0.199178091410086,0.251979335275087,0.349323367112731,0.207211436839289,0.207723256934903,0.172745726410578,0.153584045496187,0.160498868900516,0.256576013409923,0.170578396319641,0.259385838222523,0.349298918110888,0.217493456698839,0.320562383980794,0.166355155826298,0.158741613905756,0.198056198528874,0.221304923684545,0.157028527959495,0.166242952771731,0.245263133523393,0.442975536092441,0.22648636701882,0.158175194441438,0.157520926415621,0.210331813777306,0.291321451144692,0.179704085855002
Granulysin,0.163402976228248,0.195340984711895,0.14178084464985,0.164089138227663,0.180459356568186,0.248911021459929,0.301107367658935,0.157428495059311,0.146312503493965,0.312996103963057,0.241903819534237,0.161807767527536,0.226142917321612,0.219304949664877,0.214874314296955,0.195253877289865,0.228083713962762,0.18358200787508,0.23466797786345,0.213192984166174,0.157229045624466,0.152204291206274,0.261922234339931,0.150193241434871,0.225887267917226,0.314259243720689,0.1576852157478,0.152836894481634,0.159141140661615,0.159056237203507,0.157596775076484,0.173823353860678,0.175206663861019,0.21966639523245,0.189747340140771,0.264304545075785,0.145444703943693,0.197259815467216,0.186089279835699,0.154711802293223,0.213903226804329,0.167867572558474,0.220211669668812,0.16116083317874,0.19605800244721,0.261690737692383,0.199562933771859,0.166339415337372,0.181240118714061,0.168725049244459,0.255232304364277,0.422240861055172,0.155065024639628,0.154078394397384,0.135990077353642,0.223385550870263,0.190134450417928,0.0,0.204582737199474,0.275141768504917,0.1983436738373,0.166659616136318,0.215206393515176,0.19226470717529,0.232548089180687,0.340775286808376,0.178561401190409,0.197297892201006,0.171289228895658,0.139259908808924,0.165576464913542,0.252334736517647,0.178376636232176,0.232522853318916,0.343176294076966,0.198710744894776,0.320371858841319,0.14869589652514,0.151544213831187,0.191521031951849,0.214867813024216,0.144291292661043,0.15815438045961,0.225680712711003,0.429485586220723,0.220688750596464,0.14720812600424,0.143515926973649,0.194326126018377,0.275084965557377,0.170231764793445
Low.affinity.immunoglobulin.epsilon.Fc.receptor,0.170403980299976,0.229563793630442,0.16690776822667,0.2159122392417,0.216602245760184,0.304323041875193,0.374104648682078,0.20003517024535,0.189940531389444,0.362295003735472,0.279978644322361,0.185512650171752,0.283717307319723,0.25984327611333,0.241619705442991,0.235645052488596,0.251461378346127,0.21618004093201,0.252310094476927,0.239648848377388,0.184276429837758,0.210096058640903,0.338366485395698,0.193359660696192,0.241970871673833,0.335225364489119,0.198982009424669,0.200477575035235,0.173675874765009,0.19319333825501,0.173396175568395,0.173528840467524,0.229320057980441,0.266673559735079,0.218730215979393,0.277904748464674,0.185434970559595,0.21008850288492,0.203326889590954,0.187060142034908,0.242209055026764,0.2038276097277,0.283550461765248,0.189294314553894,0.227938257329584,0.288740648224045,0.27179588940909,0.194148582123345,0.202392424881977,0.188902928350188,0.334086282694946,0.501736343637741,0.181581979727594,0.183555992674939,0.16408984658999,0.293631788873741,0.21672742196322,0.204582737199474,0.0,0.304557995097946,0.206154143950484,0.222005929156294,0.247911035741984,0.237228732059028,0.280952262060148,0.394289938335867,0.216369890365618,0.235382384802512,0.178764441138518,0.17161304970463,0.17018743868257,0.277302236438069,0.196173003538096,0.306554053181644,0.379966132001672,0.250099495395164,0.37272957268238,0.178898427014294,0.173022148909019,0.218719052720504,0.251896820894717,0.171758614749097,0.198088552382629,0.25677218829429,0.510591982519702,0.241879557196173,0.182665980863925,0.169477867055064,0.21698015295198,0.350509886671803,0.192657829268417
Insulin.like.growth.factor.binding.protein.7,0.247345873406469,0.300397640330806,0.22042698278831,0.287995349397794,0.289282093689235,0.399923238456205,0.495898025925893,0.245206454367067,0.226697285855762,0.490393210713151,0.362052331973085,0.235689935295543,0.360571286727936,0.328184660591762,0.366118883963479,0.314875362018545,0.374368145812611,0.28017585897241,0.325606646897033,0.34221905638607,0.254266141624672,0.260490482703042,0.389839476165592,0.240201047639783,0.313166743687894,0.443064126995241,0.248730326833061,0.228392851343311,0.252424467790884,0.275724113758493,0.227576546133963,0.228754720781197,0.260273632538834,0.370530669775693,0.290902218930403,0.362280248628927,0.245547668686635,0.2759984699516,0.249205325391751,0.248799776027544,0.292094843407728,0.277982630392571,0.347282767194234,0.248485608472102,0.29717428437565,0.386865901795867,0.347353007352865,0.243660049143386,0.285210550990919,0.246867006283106,0.433991487832023,0.679611124077246,0.250963761477518,0.245035567859681,0.231253552758413,0.382112193579644,0.293264115298508,0.275141768504917,0.304557995097946,0.0,0.272221817863311,0.278837017035034,0.319206397005828,0.301712099778549,0.386843380746858,0.531809260885914,0.291128057389919,0.308324675139768,0.258785976679507,0.230009425286944,0.240537578288355,0.374303125510333,0.238885202344719,0.382727500215393,0.51596443388157,0.335008514743869,0.459341527073377,0.236380975930519,0.245933805724677,0.297045908855797,0.322169087887219,0.24129621371519,0.256236847456327,0.345334211401963,0.64193538726013,0.334564961010525,0.23638980923471,0.231942277912806,0.293907415799375,0.461380721661471,0.236304723374282
RGM.domain.family.member.B,0.156888305849745,0.201799046940854,0.154766848198413,0.187202893170835,0.17400130020141,0.253348079121776,0.339019864920307,0.166753496562642,0.157258109669291,0.304692394837683,0.240508250802397,0.153303042596889,0.235096492226853,0.233632758400917,0.209400021568983,0.214601363814486,0.215460684858684,0.194365265783913,0.235072736975538,0.23353518613168,0.154495636497893,0.169903021494833,0.26701194950247,0.157700989892988,0.203039527959902,0.291047921649822,0.153107781547878,0.149444094300272,0.16299180966221,0.175003962298061,0.159827170151921,0.145645041138803,0.166907545291773,0.23730429939855,0.199311119043407,0.248293684243731,0.152916482073806,0.192985439164073,0.177036439202918,0.147476279250965,0.201577968817997,0.17311205533505,0.230802143916545,0.165901578977997,0.212196411714709,0.283796175870322,0.227415989918555,0.17397248899723,0.148120394851414,0.179692163840315,0.261839063844526,0.427324115586387,0.163148197860053,0.153595785933234,0.149324050653889,0.227743504771551,0.184060770314352,0.1983436738373,0.206154143950484,0.272221817863311,0.0,0.172598068741106,0.211366108728201,0.191041490192811,0.247381692526758,0.332417221106206,0.194196248376034,0.208576927607307,0.163588212382495,0.149806310161288,0.162568476130271,0.23854324769138,0.157715509979386,0.273050342754194,0.340305926059913,0.208719996244505,0.311567891789215,0.153235446774789,0.137305588665683,0.217885561563761,0.21154588421838,0.140602009735932,0.153742407484716,0.224945257555003,0.41565027829179,0.239945721358313,0.136528279123141,0.159443161204255,0.180169964266161,0.285287049637629,0.165338463990465
